Title,Description,MDI,URL,Alias,RDF
Prince Albert of Saxe-Coburg and Gotha,Prince consort of the United Kingdom (1840-1861),/m/0k5z2,https://en.wikipedia.org/wiki/Prince_Albert_of_Saxe-Coburg_and_Gotha,"Prince Consort Albert|Prince Albert of Saxe-Coburg-Gotha|Prince Albert|Prince Albert, Prince Consort, consort of Victoria, Queen of the United Kingdom|Albert of Saxe-Coburg and Gotha|The Prince Consort Albert|Albert of Saxe-Coburg-Gotha|Albert, Prince Consort of the United Kingdom|Albert, Prince Consort",Q152245
Charlemagne Prize,prize for work done in the service of European unification,/m/01yl0z,https://en.wikipedia.org/wiki/Charlemagne_Prize,Karlspreis|International Charlemagne Prize of Aachen|the Charlemagne Prize|the International Charlemagne Prize of Aachen|International Charlemagne Prize of the City of Aachen|the International Charlemagne Prize of the City of Aachen|the Karlspreis,Q152337
Peninsular War,1807–1814 conflict during the Napoleonic Wars,/m/0py8j,https://en.wikipedia.org/wiki/Peninsular_War,Napoleonic invasion of Iberia,Q152499
macrolanguage,language scope defined in the ISO 639-3 standard,/m/0dtbkr,https://en.wikipedia.org/wiki/ISO_639_macrolanguage,ISO 639-3 macrolanguage|ISO 639 macrolanguage,Q152559
Protectorate of Bohemia and Moravia,autonomous administrative unit of Nazi Germany in the occupied Czech lands (1939–1945),/m/026_dt,https://en.wikipedia.org/wiki/Protectorate_of_Bohemia_and_Moravia,Bohemia and Moravia,Q152750
2009 World Championships in Athletics,2009 edition of the World Championships in Athletics,/m/09hz7t,https://en.wikipedia.org/wiki/2009_World_Championships_in_Athletics,,Q152772
Western Front,theatre of WWI in France and Belgium,/m/0dl4z,https://en.wikipedia.org/wiki/Western_Front_(World_War_I),Defensive Sector,Q152989
East Francia,country in Western Europe from 843 to 962; predecessor to the Kingdom of Germany,/m/05r500,https://en.wikipedia.org/wiki/East_Francia,Kingdom of the East Franks,Q153080
Duchy of Prussia,historical state (1525–1701),/m/013tdb,https://en.wikipedia.org/wiki/Duchy_of_Prussia,Ducal Prussia,Q153091
Independent State of Croatia,World War II-era puppet state of Nazi Germany and Fascist Italy (April 1941-May 1945),/m/02105m,https://en.wikipedia.org/wiki/Independent_State_of_Croatia,NDH|Nezavisna Država Hrvatska,Q153128
Robert F. Kennedy Memorial Stadium,"former multi-purpose stadium in Washington, D.C., United States",/m/02gf37,https://en.wikipedia.org/wiki/Robert_F._Kennedy_Memorial_Stadium,RFK Stadium|District of Columbia Stadium|DC Stadium,Q153312
Landschaftsverband Rheinland,No description defined,,,,Q153468
"Princess Margaret, Countess of Snowdon",younger daughter of King George VI and Queen Elizabeth The Queen Mother,/m/09lrv,"https://en.wikipedia.org/wiki/Princess_Margaret,_Countess_of_Snowdon","Margaret Rose|Princess Margaret|The Princess Margaret|The Princess Margaret, Countess of Snowdon|The Princess Margaret Rose, Countess of Snowdon|The Princess Margaret of the United Kingdom|The Princess Margaret Rose of the United Kingdom|Princess Margaret Rose, Countess of Snowdon|Princess Margaret of the United Kingdom|Princess Margaret Rose of the United Kingdom|Princess Margaret of York|Princess Margaret Rose of York|Margaret Windsor|Margaret Rose Windsor|Margaret York",Q153815
Kingdom of Westphalia,former country,/m/05sn04,https://en.wikipedia.org/wiki/Kingdom_of_Westphalia,Westphalian Kingdom,Q153943
anxiety,"unpleasant complex combination of emotions that includes fear, apprehension and worry, and is often accompanied by physical sensations such as palpitations, nausea, chest pain and/or shortness of breath",/m/0k_9,https://en.wikipedia.org/wiki/Anxiety,"uneasiness and stomach spinning|anxiety, uneasiness and worry",Q154430
carpenter,profession; person who performs carpentry,,https://en.wikipedia.org/wiki/Carpenter,rough carpenter|joiner,Q154549
Battle of Britain,air battle waged between German and British air forces in 1940,/m/0fwxz,https://en.wikipedia.org/wiki/Battle_of_Britain,,Q154720
Reichsmark,German currency until 1948,/m/039y9z,https://en.wikipedia.org/wiki/Reichsmark,RM,Q155009
juridical person,separate legal entity other than natural person or unincorporated entity,,https://en.wikipedia.org/wiki/Juridical_person,artificial person|juridic person|juristic person|fictitious person|corporate person|corporate entity|corporate body,Q155076
Maracanã Stadium,"stadium in Rio de Janeiro, Brazil",/m/01qv4y,https://en.wikipedia.org/wiki/Maracan%C3%A3_Stadium,Maralrkeueoecana Stadium|Estádio Jornalista Mário Filho|Estadio Jornalista Mario Filho,Q155174
Gian-Carlo Coppola,film producer and actor (1963-1986),/m/0ksv3d,https://en.wikipedia.org/wiki/Gian-Carlo_Coppola,,Q155299
Saxe-Weimar-Eisenach,grand duchy,/m/02sb2_,https://en.wikipedia.org/wiki/Saxe-Weimar-Eisenach,Grand Duchy of Saxe-Weimar-Eisenach|Duchy of Saxe-Weimar-Eisenach|Sachsen-Weimar-Eisenach,Q155570
Reichskommissariat Ostland,administrative division of Nazi Germany in the occupied Baltic countries and parts of Belarus,/m/01_dzs,https://en.wikipedia.org/wiki/Reichskommissariat_Ostland,,Q156031
opinion journalism,journalism that makes no claim of objectivity,/m/03md6zt,https://en.wikipedia.org/wiki/Opinion_journalism,,Q156035
Powys,"principal area and preserved county in mid-Wales, United Kingdom",/m/0125ly,https://en.wikipedia.org/wiki/Powys,County of Powys|Powys County,Q156150
New Castle County,"county in Delaware, United States",/m/0m2lt,"https://en.wikipedia.org/wiki/New_Castle_County,_Delaware","New Castle County, Delaware|New Castle County, DE",Q156156
Sussex County,"county in Delaware, United States",/m/0m2mk,"https://en.wikipedia.org/wiki/Sussex_County,_Delaware","Sussex County, Delaware|Sussex County, DE",Q156213
Douglas County,"county in the state of Washington, United States",/m/0mmst,"https://en.wikipedia.org/wiki/Douglas_County,_Washington","Douglas County, Washington|Douglas County, WA",Q156220
Bernalillo County,"county in New Mexico, United States",/m/0n56v,"https://en.wikipedia.org/wiki/Bernalillo_County,_New_Mexico","Bernalillo County, New Mexico|Bernalillo County, NM|BernCo.Gov",Q156297
Lassen County,"county in California, United States",/m/0kv7_,"https://en.wikipedia.org/wiki/Lassen_County,_California","Lassen County, California|Lassen County, CA",Q156340
Amaranthus,genus of plants,/m/0qqk,https://en.wikipedia.org/wiki/Amaranth,thorny weed|fox tail|ivy weed|bitter-weed|amaranth|tulle|albus|amaranths|pigweed genus|pigweeds,Q156344
Sierra County,"county in California, United States",/m/0l320,"https://en.wikipedia.org/wiki/Sierra_County,_California","Sierra County, California|Sierra County, CA",Q156370
Sutter County,"county in California, United States",/m/0l36b,"https://en.wikipedia.org/wiki/Sutter_County,_California","Sutter County, California|Sutter County, CA",Q156377
Park County,"county in Wyoming, United States",/m/0mk59,"https://en.wikipedia.org/wiki/Park_County,_Wyoming","Park County, Wyoming|Park County, WY",Q156385
Naomie Harris,English actress,/m/020c55,https://en.wikipedia.org/wiki/Naomie_Harris,Naomie Melanie Harris,Q156586
Bertelsmann,"German multinational media, services and education company",/m/011kxt,https://en.wikipedia.org/wiki/Bertelsmann,Bertelsmann SE & Co. KGaA|Bertelsmann AG,Q156913
Hypericum,"genus of plants, known for their medicinal properties",/m/029wg5,https://en.wikipedia.org/wiki/Hypericum,Hofariqun|St. John's Worts,Q156935
County of Flanders,A county and historic territory in the Low Countries,/m/0bd3d3,https://en.wikipedia.org/wiki/County_of_Flanders,Flanders,Q157070
Hibiscus,genus of plants,/m/01h5yp,https://en.wikipedia.org/wiki/Hibiscus,rose mallow|ibišek,Q157124
House of Hanover,European royal dynasty of German origin,/m/017yzc,https://en.wikipedia.org/wiki/House_of_Hanover,,Q157217
University of Strasbourg,university in France (1970- ),/m/035qv8,https://en.wikipedia.org/wiki/University_of_Strasbourg,Université de Strasbourg|unistra.fr,Q157575
Oenothera,genus of plants,/m/02t0zs,https://en.wikipedia.org/wiki/Oenothera,fuchsia,Q157658
Hoya,genus of plants,/m/02n5yv,https://en.wikipedia.org/wiki/Hoya_(plant),waxflower|waxplant|waxvine,Q157749
perennial plant,plant that lives for more than two years,/m/036p57,https://en.wikipedia.org/wiki/Perennial,perennial,Q157957
Malus pumila,species of apple tree,,https://en.wikipedia.org/wiki/Malus_pumila,apple|domestic apple,Q158657
Cinnamomum camphora,species of plant,/m/06kk_r,https://en.wikipedia.org/wiki/Camphora_officinarum,camphor tree|camphorwood|camphor laurel,Q158722
Juan Luis Guerra,Dominican musician,/m/01vcv0,https://en.wikipedia.org/wiki/Juan_Luis_Guerra,Juan Luis G|Juan Luis Guerra Seijas,Q158753
secondary school,organization where secondary education is provided,/m/025tjcb,https://en.wikipedia.org/wiki/Secondary_school,high school|secondary educational institution,Q159334
Kingdom of Württemberg,"kingdom in Central Europe between 1806–1918, from January 1871 part of the German Empire",/m/03m3qw2,https://en.wikipedia.org/wiki/Kingdom_of_W%C3%BCrttemberg,Württemberg,Q159631
Leinster,province in Ireland,/m/0jtjz,https://en.wikipedia.org/wiki/Leinster,Leinster Province|Leinster Prov.|Leinster P.|Province of Leinster|Prov. of Leinster|P. of Leinster,Q159736
Summer Olympic Games,major international multi-sport event,/m/06vvk,https://en.wikipedia.org/wiki/Summer_Olympic_Games,Summer Olympics,Q159821
Stadio Olimpico,"sports venue in Rome, Italy",/m/05xtmj,https://en.wikipedia.org/wiki/Stadio_Olimpico,Stadio Olimpico di Roma|Olympic Stadium|Olympic Stadium of Rome|Olimpico Stadium|The Olimpico,Q159884
Free State,province of South Africa,/m/029j6n,https://en.wikipedia.org/wiki/Free_State_(province),Orange Free State|Free State Province|province of the Free State|province of Free State,Q160284
Fatimid Caliphate,Shia Islamic caliphate (909–1171),/m/0fkjb,https://en.wikipedia.org/wiki/Fatimid_Caliphate,Fatimid empire|Fatimid dynasty,Q160307
Operation Deliberate Force,"sustained air campaign by NATO in concert with UNPROFOR ground operations, to undermine the military capability of the Bosnian Serb Army during the Bosnian War",/m/05xtp5,https://en.wikipedia.org/wiki/Operation_Deliberate_Force,1995 NATO bombing campaign in Bosnia and Herzegovina,Q160774
dependent territory,territory that does not possess full political independence as a sovereign state,/m/01ff0h,https://en.wikipedia.org/wiki/Dependent_territory,dependency|autonomous territory|dependent area,Q161243
multinational corporation,corporation operating in multiple countries,/m/01fdwt,https://en.wikipedia.org/wiki/Multinational_corporation,MNE|MNC|multinational enterprise|international corporation|transnational corporation|TNC,Q161726
academy,institution of higher learning,/m/0134hp,https://en.wikipedia.org/wiki/Academy,,Q162633
Balochistan,province of Islamic Republic of Pakistan,/m/01hf6,"https://en.wikipedia.org/wiki/Balochistan,_Pakistan",Baluchistan|Baluchestan,Q163239
Nickelodeon Kids' Choice Awards,American media awards ceremony show,/m/056p4m,https://en.wikipedia.org/wiki/Nickelodeon_Kids%27_Choice_Awards,KC fede,Q163569
Legion of Honour,highest French order of merit,/m/0154yf,https://en.wikipedia.org/wiki/Legion_of_Honour,Légion d'honneur|French Legion of Honor|Ordre national de la Légion d'honneur,Q163700
bachelor's degree,undergraduate academic degree lasting from three to seven years,/m/019v9k,https://en.wikipedia.org/wiki/Bachelor%27s_degree,bachelor degree|baccalaureate degree|bachelors degree|BA degree|bachelor,Q163727
nonprofit organization,organization operated for a collective benefit,/m/0259tnd,https://en.wikipedia.org/wiki/Nonprofit_organization,"not-for-profit organization|NPO|non-profit organization|non profit organization|non-profit organisation|nonprofit organisation|not-for-profit organisation|not for profit organization|civil association|citizen sector organization|civil society organization|non-profit agency|nonprofit institution|non-profit institution|not for profit institution|Organizations, Nonprofit|NPI|np organization",Q163740
musicology,scientific discipline whose content is the practical and theoretical study of music,/m/054ck,https://en.wikipedia.org/wiki/Musicology,,Q164204
Connacht,province in Ireland,/m/0jthg,https://en.wikipedia.org/wiki/Connacht,Cúige Chonnacht|Connachta|Connaught|Connacht Province|Connacht Prov.|Connacht P.|Province of Connacht|Prov. of Connacht|P. of Connacht|Connaught Province|Connaught Prov.|Connaught P.|Province of Connaught|Prov. of Connaught|P. of Connaught,Q164421
Eighty Years' War,16th- and 17th-century Dutch revolt against the Habsburgs,/m/05pd9lb,https://en.wikipedia.org/wiki/Eighty_Years%27_War,Dutch War of Independence|80 Years' War,Q164432
Sergio Leone,Italian filmmaker (1929-1989),/m/09n_q,https://en.wikipedia.org/wiki/Sergio_Leone,Bob Robertson,Q164562
assembly language,any low-level programming language in which there is a very strong correspondence between the instructions in the language and the architecture's machine code instructions,/m/0p8g,https://en.wikipedia.org/wiki/Assembly_language,asm|assembly|assembly code|assembler language,Q165436
Gregg Toland,American cinematographer (1904–1948),/m/032sh0,https://en.wikipedia.org/wiki/Gregg_Toland,,Q166000
archive,agency or institution responsible for the preservation and communication of records selected for permanent preservation,/m/01tygv,https://en.wikipedia.org/wiki/Archive,archives|archival agency|archive (institutions)|archivability|archive (collections),Q166118
Luke Bryan,American country music singer,/m/02vpng6,https://en.wikipedia.org/wiki/Luke_Bryan,Thomas Luther Bryan,Q166197
infection,"invasion of and multiplication in a host by disease-causing pathogens or organisms, and the reaction of host tissues",/m/098s1,https://en.wikipedia.org/wiki/Infection,contagion|infections|case of infection,Q166231
S.A.,type of corporation in countries that mostly employ civil law,/m/015k50,https://en.wikipedia.org/wiki/S.A._(corporation),Société Anonyme|Societat Anònima|Sociedade Anónima|Società Anonima|Anonymous Society|Societe Anonyme|Societat Anonima|Sociedade Anonima|Societa Anonima|Sociedade anônima|S/A|S.A. (corporation)|SA|sociedad anónima|Sociedad Anónima,Q166280
primary color,sets of colors that can be combined to make a useful range of colors,/m/0cg3g,https://en.wikipedia.org/wiki/Primary_color,primary colour|primary colors|primary colours,Q166902
corporation,legal entity incorporated through a legislative or registration process,/m/023k2,https://en.wikipedia.org/wiki/Corporation,corporated entity,Q167037
trademark,trade identifier of products or services,/m/07d0f,https://en.wikipedia.org/wiki/Trademark,™|trade mark|TM|trade-mark|merchant mark,Q167270
conflagration,"large and destructive fire that threatens human life, animal life, health, and/or property",/m/04lcnst,https://en.wikipedia.org/wiki/Conflagration,blaze|fire|large fire|great fire|firestorm,Q168983
symptom,"departure from normal function or feeling which is noticed by a patient, reflecting the presence of an unusual state, or of a disease; subjective, observed by the patient, cannot be measured directly",/m/01b_06,https://en.wikipedia.org/wiki/Symptom,medical symptom|Symptom,Q169872
United Nations Economic and Social Council,principal organ of the United Nations,/m/07vpr,https://en.wikipedia.org/wiki/United_Nations_Economic_and_Social_Council,ECOSOC|CÉSNU|CESNU|Conseil économique et social des Nations unies|Economic and Social Council,Q170075
confederation,"union of sovereign states linked by treaties, whose common government does not directly exercise its sovereignty over their territory",/m/01h2vd,https://en.wikipedia.org/wiki/Confederation,confederacy|league,Q170156
virginity,state of a person who has never engaged in sexual intercourse,/m/0mcgd,https://en.wikipedia.org/wiki/Virginity,,Q170538
project,"collaborative enterprise, frequently involving research or design, that is carefully planned to achieve a particular aim",/m/0156dy,https://en.wikipedia.org/wiki/Project,program|programme|effort,Q170584
Moldavian Soviet Socialist Republic,republic of the Soviet Union (1940-1991),/m/0212ng,https://en.wikipedia.org/wiki/Moldavian_Soviet_Socialist_Republic,Moldavian SSR|Soviet Moldova|Soviet Moldavia|Moldovan Soviet Socialist Republic|Moldovan SSR|Soviet Socialist Republic of Moldova,Q170895
Williams Racing,British Formula One motor racing team and constructor,/m/086x3,https://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams F1 team|Frank Williams Racing Cars|Williams F1 Team|Williams Formula One team|Williams-Mercedes|Williams Grand Prix Engineering Limited,Q171337
